customer_id	customer_age	arpu	model	gender
3624185608582786987	24.0	37.25	A33f	male
3624476359260690396				
3624760932331649096		83.02	Xiaomi Mi 9T Pro	female
3625489121908897696	59.0	39.2	Y7 Pro 2018	female
3625746094750336927	54.0	46.98	iPhone 5	female
3625775969604470995	45.0	108.08	SM-N950F DS	male
3626313299749622864	40.0	16.57	Redmi 6A	male
3626423778291772381	39.0	54.5	Asus ROG Phone	female
3626647217302771300	54.0	165.0	CPH1723	male
3626733648630222091	38.0	80.0	nova 3i	male
3626866888946935312	35.0	38.71	ZenFone ZB452KG	male
3626881270996909611	32.0	96.0	iPhone 6S Plus (A1687)	male
3627050760247282841	41.0	98.65	N7000	male
3627171425868017441				
3627346949973103240	43.0	29.98	1713	female
3628077330740779141	32.0	98.84		female
3628395741470550275	34.0	148.59	iPhone 6	male
3628416776063864426	19.0	39.5	Y17	male
3628647166995847859				
3628884378991281205	18.0	36.57	Y5c	female
3628896880534983747	59.0	81.57	Huawei Mate 20 X	male
3629040876293966301	38.0	110.92	SM-J200GU DS	female
3629297832202721611				
3629314322862686865	40.0	107.57	SM-J700F DS	male
3629500207748433320	31.0	72.08	Realme C2	female
3629574216841160360	36.0	196.86	Y91	female
3630241821493938094	-1.0	120.38	SM-N950F DS	male
3630279696086524809				
36303161768698417	30.0	81.98	iPhone XS MAX (A2101)	male
3630432271950695742	58.0	78.55	OnePlus 7 Pro	female
3632703508804630800	39.0	6.83	SM-J500G DS	female
3633124395236471463	36.0	80.07	Nova 2i	female
3633388382476327394	21.0	220.92	SM-J111F DS	male
3633766443794833073				
3634230038070146279	43.0	55.46	iPhone 6 (A1586)	male
3634448781503926009	36.0	98.05	Honor 20 Lite	female
3634820232660330018	31.0	19.6	iPhone X (A1901)	male
3634838152925605391	22.0	84.01		male
3634840351948861813				
3634843650483746446				
3634872387180105474	30.0	88.83	F9 Pro	female
3634937489911012952	51.0	202.04	Mate 10	female
3635201263692642978				
363552878092017285	33.0	91.71	iPhone 5S (A1530)	male
3635807940802292147	-1.0	100.99	CPH1729	
363598574718780138	30.0	71.0	INE-LX2	male
3636046366787635303				
3636066723453343941	47.0	55.95	Redmi NOTE 5A	female
3636322424238940207	23.0	3.13	MX4	female
3636660075848586891				
3636793972225723847	23.0	63.27	Nova 2i	female
3636981183224929379				
3637034892233144865	52.0	55.47	GX8	male
3637129391847558118	-1.0	130.5	A3s	
3637396653244281604				
3637531286558008498	61.0	49.73	iPhone 5	female
3637557813537742225	33.0	48.18	MAR-LX2	female
3637724031424925922	52.0	416.11	iPhone XS MAX (A2101)	female
3637792197680097400	37.0	53.57	S5000-H	male
3637907270818243188	46.0	47.0	SM-G935FD	male
3638458489732177269	31.0	101.81	Huawei P30 Pro	male
3638734246027446209	-1.0	8.0	UNKNOWN	
3639409324449721016	34.0	48.23	P30	male
3639444445008158394	49.0	163.69	SM-N9005	male
3639814435558224116	37.0	80.49	Samsung Galaxy Note10+	male
3640139590377341942	39.0	9.77	Y51	female
3640345488953724939	44.0	4.05	SM-G935FD	female
364039845918623204	30.0	379.21	iPhone XS (A2097)	male
3640543785334057275	33.0	42.77	P9	male
3640750859810862523				
3640820446276381340				
3641033219098676861	33.0	291.67	nova 2i	female
3641137610261328552	70.0	104.33	SM-G965F DS	female
3641152003395942692	17.0	99.21	SM-J500G DS	male
3641320548840391		95.72	Xiaomi Redmi 7A	male
3641461274284110417	48.0	226.02	PORSCHE DESIGN Mate 10	
3641950953944330130				
3641988632261374641	24.0	43.11	iPhone 6S (A1688)	female
3642012102414538245	35.0	41.1		female
3642476528358737793				
3642503514607855760	32.0	103.19	Oppo A7	male
3642535185696701113				
3642569704041320547	34.0	99.22		male
3642624896270909281	37.0	87.49	iPhone 6S Plus (A1687)	female
3642691990784898085	48.0	131.09	iPhone 6 (A1586)	male
3642694605469981592				
3643839207571372602	49.0	12.05	Redmi 4A	
3644128050768266964	38.0	226.12	V9	female
3644246349038888307	30.0	6.83	SM-G7102	male
3644400673866851503	35.0	241.59	SM-G975F DS	male
364516751130213668		45.0	Nokia 8.1	female
3645201301887961920	46.0	70.57	Y3II	male
364535841487448694	33.0	92.98		female
3645620203970583419				
3645621431111271929	35.0	84.1	Y7 Pro 2018	male
3646074912839149787	51.0	81.67	SM-G935FD	female
3646278156921646557	29.0	80.64	Honor View 20	female
3646310640252822111				
3646512752237671824				
3646841384700020252	22.0	154.69	iPhone 6 (A1586)	female
3647318133307186461	-1.0	8.0	UNKNOWN	
364733425867873854	47.0	132.0	iPhone 6 (A1586)	male
3647448863150112818				
3647473083005240473	36.0	64.2	Samsung Galaxy Note10	male
3647486277144779005				
3647763267331603463	26.0	74.51	iPhone 8 Plus (A1864)	male
3647908228580697367	22.0	80.28		male
364829274975801019				
3648406714699510886	34.0	50.16	UNKNOWN	female
3648454182577662217	59.0	39.66	MI MAX2	male
3649046496124303427				
3649165594773418924	-1.0	8.0	UNKNOWN	
3650425999326585338	22.0	28.2	SM-J500G DS	female
36504279946816379	41.0	36.01	UNKNOWN	male
3650730660699166245	40.0	79.99	Apple iPhone XS	male
3650789213289289739				
3651141018597187659	56.0	78.62	Mate 20	male
365154513953422458				
365163399786306952				
3651674587832183088	38.0	80.0	nova 3i	female
3651848040120539988	39.0	22.5	ZenFone 5 A501CG	female
3652130579062388334	27.0	67.23	iPhone 7 Plus (A1661)	female
3652443052764888120	30.0	86.29	CPH1821	male
3652823306934573920	46.0	39.49	Y7 Pro 2019	male
3652966575760526723	63.0	39.9	N7100	male
3653193988327795455	31.0	119.43	iPhone 5S (A1533)	female
3653652609250956227	53.0	45.0	P10 Plus	male
3653755695661635342				
3654201653559880202	49.0	92.66	iPhone 7 (A1778)	male
3654223882459631469				
3654249943338587880	54.0	99.47	CPH1911	female
3654285494327471		99.78	iPhone 6	male
3654488023200501118	42.0	30.2	SM-G532G DS	male
3654854091283424751	29.0	105.0	A37fw	male
3655503087320856890	60.0	131.88	V11	female
3655510245397539827				
3655857990478328939				
3656002614513553265	21.0	29.67	iPhone 6 (A1549)	female
3656215706827404869	19.0	103.5	Samsung Galaxy A50	female
3656215706827404869	19.0	53.67	SM-N9005	female
36562518928975553	47.0	65.55	SM-J600G DS	female
3657044591431929398				
365711609907692419				
3657208377959107642				
3657331480760506448				
3657633358785290967	34.0	99.15	Y81i	male
3657797483911577923	39.0	94.65	CPH1823	female
365813922166799916	-1.0	3.0	UNKNOWN	
3658638494501717852	14.0	63.0	iPhone 6 (A1549)	female
3658684834873891745				
3658985628653280138	39.0	213.3	Nova 2i	female
365898980632390256	-1.0	8.0	UNKNOWN	
3659450895072291151				
3659455638724348458	35.0	222.33	Unknown	male
3659551740718682730	34.0	23.33	SM-J320G DS	female
3659991920460091025				
366001221184003923				
3660189993818828486	23.0	64.7	Samsung Galaxy A70	female
3660230659885546283	61.0	78.68	Redmi S2	male
3660389933028267084	20.0	7.77	V7+	female
3660411114329074592	74.0	57.94	SM-N9208	male
3660594259449692503	36.0	36.67	C3-00	female
3660835570093050937		80.0		female
366094352912377032	39.0	30.32	Xiaomi Black Shark 2	female
3661008261780859181				
366139676372110289				
366167652390879226				
3662281675396493707	22.0	72.5	F9 Pro	male
3662285846056661773				
3662346985468487201	25.0	67.04	V3Max	female
3662870194627040655	34.0	82.77		female
366314929062752610	25.0	77.43	iPhone 5S (A1533)	female
3663314849755409526				
3664033645862073828	39.0	42.91	Sony Xperia XZ2 Premium	male
3664046077782647091	47.0	45.09	Y21	male
3664553382945202874	45.0	39.0	iPhone 5S (A1530)	male
3664605185879835284	24.0	270.02	iPhone X (A1901)	female
3664617607113155664	20.0	55.07	Honor 10 Lite	male
3664783338584010017	63.0	85.88	DLI-L42	male
3664912311980925466	35.0	138.24	CPH1969	male
3664971767101859403	35.0	255.03	iPhone 8 Plus (A1897)	female
3664997553036681467	42.0	95.06	CPH1821	male
3665202243545766719	23.0	99.94	iPhone 6 (A1586)	female
3665470026441013495	68.0	101.12	A3s	male
3665494608997238373	20.0	101.63	P20	male
3665646215013183547	37.0	108.72	iPhone 5	female
3665667411522004933				
3665783440781233429				
3665842128439029714	66.0	22.2	SM-G313HZ	
3665843952671556213				
3665843952671556213	24.0	43.57	OnePlus 7 Pro	female
3665968983822941164				
3665986190765006215	58.0	90.0	SM-N910C	male
3666661370033718452				
3666980211269137309	26.0	42.08	F5	male
3666994596283425696	54.0	68.02	E8131s-2	female
3667006892176510025				
3667064118921706617	32.0	9.67	UNKNOWN	male
3667110075588424981	35.0	99.2	F7	male
3667156522006050785	31.0	120.42		female
3667164701646350771	28.0	138.8	SM-N9208	female
3667278843404082798	46.0	103.84	iPhone 6S (A1688)	female
3667371380470957588				
3667408964310125983				
3667945107250766465				
3667947306274022887				
3668323622507324778	2.0	98.0	SM-N9208	
3668353704595462024	24.0	98.15	Samsung Galaxy M10	male
3668403883256705141	47.0	9.08	Z00D	female
3668639853812043077	43.0	234.87	iPhone 8 Plus (A1897)	female
366887975105368461	24.0	43.77	SM-J710GN DS	male
3669093645354611956	33.0	120.85	iPhone 8 Plus (A1897)	male
3669568169429424991	20.0	72.37	iPhone 5S (A1530)	female
3669773695781216944	53.0	105.83	SM-N950F DS	male
3669796813125331609				
3670338379628121262	53.0	85.13	A37f	female
367038998778717740				
36708896040437999				
3670998385259068344	17.0	19.75	Y21	female
3671208166603452875				
3671231704661994602	36.0	264.1	SM-N960F DS	male
3671628296327142523	38.0	111.82	SNE-AL00	male
3672099814436293152	27.0	31.13	SM-A305F DS	female
3672111226621375953	52.0	121.63	iPhone X (A1901)	
3672603468026818665	46.0	41.39	N7100	male
367272092944100015	30.0	154.69		female
3672768182263720683	40.0	40.97	MediaPad M3	female
3672951431344489914	23.0	79.99	Nova 2i	female
3673010284985206178	65.0	49.67	Y55L	male
367310616126923136	44.0	54.54	ZenFone Go ZC500TG	female
3673762124451986234	49.0	48.07	iPhone 5S (A1533)	female
3673934394739921323	37.0	83.02	Huawei Nova 5T	female
3673937693274805956	21.0	54.47	HTC Desire 12+	female
3674101017472201376	53.0	157.52	iPhone 7 Plus (A1784)	female
3674570085060941466	26.0	123.51	iPhone 6S Plus (A1687)	female
3674759901600758353	27.0	108.0	CPH1723	female
3675438374779725082	59.0	399.0	S850	female
3675547644974704063	53.0	49.0	SM-J415F DS	male
3676067474320157467				
3676183103950199114	50.0	183.4	P20	female
3676241035604619861	58.0	47.0	Samsung Galaxy Note10	male
3676543781112814340				
3676911899250434290				
3677182092046165189	28.0	99.09	Realme C2	male
3677242890505103360				
3677531277955406011				
3677709225188681669	41.0	15.02	C5A	male
3677822202646962933				
3677872250483265552	38.0	188.01	F1+	male
3677880676752523277	42.0	80.21	vivo NEX S	male
3677952043697017027	41.0	122.06	Huawei Y7 Pro (2019)	male
3678269236258317021	34.0	79.62	S7500	male
3678386062229758522	38.0	113.65	Nova 2i	female
367846263091777951	22.0	58.99	iPhone 6	female
3678602440013444049	48.0	110.55	OnePlus 6T	male
3678793467440697168				
3679202011167753207	54.0	48.6	iPhone 6 Plus (A1524)	male
3679364885584815380				
3679387331977255579	49.0	56.27		female
3679502690985188483	28.0	82.81	iPhone X (A1901)	male
3679705107406004069	38.0	136.73	A1601	male
3679706661610427010	23.0	98.36	iPhone XS MAX (A2101)	female
3679731054917822157	31.0	35.38	SM-G7102	male
3680260708071962970	23.0	87.07	A83	male
3680436425408921547	38.0	141.24	F9 Pro	female
3680568651074490728	21.0	25.17	iPhone 5S (A1533)	female
3680698157016895802	50.0	94.07	SM-N950F DS	female
3680790387837456990				
3680947107694737603				
3681063095305033497	35.0	55.94	iPhone 5S (A1533)	male
3681631306952542084				
368187290450286627	33.0	68.51	Neo 5	female
3681976394288849827	44.0	74.0	Xiaomi Mi 9 SE	female
3682048257723721328	26.0	88.49	OnePlus 6	female
3682290432767064411				
368282618360619724				
3682891002014169998				
368318218193535817	26.0	12.32	SM-G532G DS	male
3683346395120246207	64.0	112.59	SM-N9208	male
3683401637274839605	58.0	50.1	SM-G532G DS	male
3683798720701824955	27.0	91.22	Xiaomi Mi A3	female
3683982687726268510	34.0	14.27	iPhone 5	male
3684114015887950437				
3684195440938993162	17.0	48.67	SM-J120G DS	female
3684570938961661473	34.0	243.06	iPhone SE (A1723)	female
3685125323101340063	44.0	173.96	SM-A305F DS	male
3685155332950243089				
3685162129583978154	64.0	66.08	iPhone 4	male
3685778468707694527	18.0	66.32	Y69	
3685898133916835625				
3685988908799012488	34.0	81.07	A3s	
3686144829711406180				
3686228481670402411	46.0	24.77	SM-J500G DS	male
3686366766314374356				
3688272076425528838				
3688399948291191121	38.0	28.42	RMX1941	
3688657276344257923	33.0	98.2	F9 Pro	female
368889094605421305				
3689782660800432963	39.0	96.12	iPhone 6S (A1688)	male
369002826313348220	31.0	51.45	1601	male
3690178201416837126	62.0	76.5	SM-N750	female
3690605138378133239				
3691512238378055343	46.0	23.95	iPhone 5S (A1533)	male
3691513606369200158				
3691901021017908479	32.0	50.4	SM-J510GN DS	male
369205146000180773	63.0	56.27	iPhone 5S (A1533)	male
3692085525630885412	56.0	59.94	UNKNOWN	male
3692403800466777145	42.0	25.35	Nova 2i	female
3692490508220931344				
369306613665738923				
3694157852315155570	57.0	37.0	Nova 2i	
3694566635893832899	30.0	161.87	P20	female
3694743882548817379				
3695153818078193592	30.0	82.92	Samsung Galaxy A50	female
3695304600305094523	33.0	84.27	Wiko View2 Pro	male
3695348845625872560	50.0	69.93	CPH1611	female
3695430589678534793				
3695548969691179770	39.0	92.37	iPhone 6S Plus (A1687)	female
369555333594336407	59.0	26.87	RMX1821	male
3695952407848931606	40.0	80.0	SM-N960F DS	female
3696702340363406727	28.0	46.7	iPhone 7 Plus (A1784)	female
3696812406052959108	22.0	22.37	iPhone SE (A1662)	male
3697034661191035729	31.0	85.73	Nova 2i	male
3697345863599721554	19.0	37.62	CPH1715	female
3697971728813140562	59.0	101.87	SM-G357FZ	male
3698561373270673179	59.0	89.38	SM-J100H DS	male
369866786160437827				
3698786948825891889	32.0	54.53	SM-G935FD	male
3699256684054546574	32.0	98.77	Samsung Galaxy Note9	male
3699259982589431207				
3699309849343754628	33.0	80.0	SM-A520F DS	female
3699797695263357486	54.0	12.53	CPH1729	female
3699800277453309010				
3701001359707314296	41.0	39.34	SM-A605G DS	male
3701635362360414719				
3702216343975165945				
3702240792621466115				
3702720803635052290	45.0	88.05	Oppo F11	male
37029190741100542	33.0	94.9	iPhone 6 (A1586)	female
370300572177452442				
370339977203943652	56.0	165.02	R9s	male
370344753453300143				
3703491439080851297				
3703849391711097968	45.0	24.45	A37fw	male
3703972065573732498				
3704281120198782886	29.0	98.08	SM-N9208	male
3704389996342879466				
3704751099146483740	24.0	98.08	Samsung Galaxy A20	male
3704826557787420310	49.0	258.55	SM-N950F DS	female
3704921125346811626	40.0	102.51	OnePlus 7 Pro	male
370542854643914861	23.0	111.94	Huawei P30	male
3705474345086871978	18.0	0.45	Redmi NOTE 5	female
3705751014498128028	30.0	150.39	iPhone XS (A2097)	male
3705765819361695915	-1.0	8.0	UNKNOWN	
3705772416431465181	-1.0	8.0	UNKNOWN	
3706137110651126760	64.0	46.41	SM-N9208	male
3706276226388426465	36.0	21.85	Redmi NOTE 4	male
3706724928177780054	28.0	123.85	Xiaomi Black Shark 2	male
3706755379826896590	-1.0	8.0	UNKNOWN	
3706773503284560850				
3706826538270893534				
3706976973872780066		98.21	Nokia 3.2	female
3707155899230156924	-1.0	80.4	Mate 9	
3707270558937516887				
3707323898304422710				
3707506928269801522	62.0	113.33	iPhone 7 Plus (A1784)	male
3707724049571161256	-1.0	8.0	UNKNOWN	
3707806326160936615				
3707808459108343753	-1.0	4.0	UNKNOWN	
3707875782377139128	28.0	95.06	SM-J330G DS	male
3707969996534976047	31.0	82.67	CPH1819	male
3708179117282316530	28.0	52.55	SM-J330G DS	female
3708280707528180961	39.0	84.09	SM-N9208	female
3709609253517807286				
3710007805992362804	24.0	21.42	A33f	female
3710060153315524552	50.0	53.8	SM-G935FD	male
3710456976982968742				
3710458076494596953	38.0	82.66		female
3710702626772701934	54.0	216.62	SM-N9208	male
3711055869474540210	37.0	94.78	HTC Desire 12+	male
3711539354920296526	-1.0	8.0	UNKNOWN	
3711685757094114974				
371221245189011395	40.0	3.22	SM-G313HZ	male
3712431079967581798	53.0	69.45	Sony Xperia XZ2 Premium	female
371259346317063209				
3712677516582572071				
3712907003636982643				
3713690453854600945	26.0	84.03	HONOR 9 Lite	male
3713883747342504574	67.0	27.0	iPhone 4S	female
3713892217635431330				
3713992372962308975				
3714071285160342441	30.0	165.86	iPhone 6S (A1688)	male
371427425310781123	24.0	8.66	MI MAX2	female
371434851586727591				
3714359653618350299	58.0	86.4	iPhone 6 (A1586)	male
3715102333223927840	35.0	108.2	Nexus 5X	female
3715380103087150707	37.0	177.33	iPhone 7 (A1778)	male
3716519967731275080				
3717338242172505720	17.0	44.05	iPhone 6S (A1688)	male
3717358548867727477	28.0	80.63	iPhone 6 (A1549)	male
3717458193141087374				
371768339069055996	24.0	0.0	iPad 5 (A1823)	
3717825745651276854	52.0	100.0	ZenFone 5 A501CG	male
3717841795983498372	24.0	41.0	iPhone 7 (A1778)	male
3718179629362976706	22.0	1.35	POCOPHONE F1	female
3718303811909878303	-1.0	0.0	UNKNOWN	
371844227443382981				
3718522009628835539	30.0	98.15	Mate 9	male
3718595688077211966				
3718884085672782409	24.0	45.03	Mate 20 X	
3719481391081045769	50.0	86.12	Huawei Nova 5T	female
3719918207548778137				
3719929812453333786				
3719989300637207820	26.0	132.58	iPhone 5	male
3719999216414195634	59.0	90.13	1606	female
3720141996823876095	55.0	64.52	2060	male
3720205395760315832	41.0	50.47	Huawei Mate 20 Pro	female
3720558316333190151		82.67	Asus Zenfone Max Pro (M2) ZB631KL	male
3721894282326149710	27.0	112.14	iPhone 8 Plus (A1897)	female
3721999650053657120	16.0	46.67	Redmi 6	male
3722001849076913542	28.0	14.3	Redmi NOTE 5A Prime	male
3722721302333934772				
372274380861254629	29.0	84.75	Huawei Mate 20 Pro	female
37230122760697863	47.0	92.67	vivo Y12	female
3723579187599850245	35.0	84.25	UNKNOWN	male
372372188242462256				
3723926615001836319	51.0	68.13	SM-A700FD	male
372522915478310221	17.0	130.92	M2 Lite	male
3726277114225440064				
372673235856511500	40.0	16.72	Unknown	male
3727036046723530764	40.0	45.0	E392	male
3727231306043061684	24.0	15.07	iPhone 6 Plus (A1524)	male
3727396047218504046	35.0	50.39	F1+	female
3727420126023523812	41.0	54.52	CPH1607	female
3727506662517978643	32.0	176.68	6	male
3727527080396339313	36.0	80.09	SM-A710FD	female
3727742489450114185	62.0	49.77	C3303i	male
3728345666083452521	27.0	125.0	SM-A305F DS	male
3729010769607419270	21.0	37.92	Samsung Galaxy Note10+	male
3729878876294242785	33.0	100.6	Nokia 8.1	female
3730392828796527550				
3730465650741805233	33.0	170.54	iPhone 7 Plus (A1784)	male
3730579229450330890	32.0	80.0	Realme C2	female
3730622649507130136	71.0	10.0	Y91C	male
3731327224662603498				
3731522925049712098				
3732082854453480252	47.0	86.78	Huawei Mate 20 Pro	female
